paragraph_id,article_id,paragraph_text
money-heist_paragraph_0000004,559,"Born as Juan, her father Benjamin is a close friend of Moscow. She and Denver have been close friends since childhood, with Moscow mentioning how they were like siblings. Because she is a transgender individual, she eventually transitioned as Julia, which Denver and Moscow did not know about until they saw her again. She changed her gender, which she revealed to Denver and Moscow in Part 3."
money-heist_paragraph_0000005,559,Moscow requested that she join the gang when they were planning the robbery of the Royal Mint of Spain in Toledo.
money-heist_paragraph_0000006,559,"In Part 3, Manila is just another hostage in the Bank of Spain and has no major role in the heist yet. During this time, she is just doing her role as an undercover agent of the robbers. She is seen multiple times observing the hostages and their activities."
money-heist_paragraph_0000007,559,"In Part 4, Manila gets more to do, as she is seen watching over Arturo Román's actions. We find out about her relationship to Denver and Moscow within flashbacks and their want to involve her in the Royal Mint of Spain heist. We also see Denver and Moscow's positive, if not a bit confused at first, acceptance of Manila being transgender. Back in the bank, after César Gandía's escape she and the other hostages are put together in the library. On the way there, Arturo offers her 'anxiety' pills, the same he used to roofie Amanda, so he could rape her. When a couple of the surrounding hostages find out and start yelling at Arturo, Matías Caño, who is watching over the hostages, goes to check out what is happening and gets ambushed by Arturo. Arturo grabs Matías' gun, but is shot by Manila with a pistol Denver gave her earlier, revealing herself to be an undercover robber."
money-heist_paragraph_0000008,559,"In Part 5, Manila confesses to Denver that she has feelings for him. Denver tries to push her away, but when they talk, she makes Denver realized that he has much more in common with Manila than with Mónica. Denver and Manila end up sharing a kiss."
money-heist_paragraph_0000001,589,"Cincinnati






Relationships

Family
Mónica Gaztambide (mother)Denver (stepfather)Arturo Román (biological father)Moscow (stepgrandfather)



Series Information

Part(s)
3


Portrayed by
Luca Anton



Cincinnati is a character in the Netflix series Money Heist, portrayed by child actor Luca Anton. He is Mónica Gaztambide's son and is being raised by her and Denver, his step-father."
money-heist_paragraph_0000002,589,"His biological father is Arturo Román, who had an affair with Mónica shortly before the Royal Mint of Spain heist. Arturo later uses this knowledge to provoke Denver during the Bank of Spain heist."
money-heist_paragraph_0000003,589,Cincinnati was born in Indonesia.
money-heist_paragraph_0000004,589,"During Mónica's pregnancy, she had 1 ultrasound of Cincinnati in Sulawesi, in a place that Denver describes as ""like a filthy bike garage"". The sonographers misread the ultrasound and predicted that their child would be a girl, so Denver and Mónica considered naming him Cynthia. However, when the couple learned that he was in fact a boy, they decided to name him ""Cincinnati"" (the city in Ohio, United States) in tribute to the gang of robbers and their city names.[1]"
money-heist_paragraph_0000001,601,"Darko Perić






Full name
Darko Perić


Date of birth
March 25, 1977 (age 48)


Place of birth
Kladovo, SR Serbia, Yugoslavia


Nationality
 Serbian


Occupation
Actor


Years active
2000–present


Role
Helsinki





First appearance




Episode 1 (Part 1)"
money-heist_paragraph_0000002,601,"Darko Perić (born March 25, 1977) is a Serbian actor who portrays Helsinki in the series Money Heist."
money-heist_paragraph_0000001,602,"Miguel Herrán






Full name
Miguel García Herrán


Date of birth
April 25, 1996 (age 29)


Place of birth
Málaga, Spain


Nationality
 Spanish


Occupation
Actor


Years active
2015-present


Role
Rio





First appearance




Episode 1 (Part 1)





Miguel Herrán (born April 25, 1996) is a Spanish actor. He portrays Rio on Netflix's Money Heist."
money-heist_paragraph_0000002,602,"Herrán was born in Málaga, Andalucía, Spain. He is an actor, known for portraying Darío in Nothing in Return (2015) and Christian in Élite (2018)."
money-heist_paragraph_0000001,603,"Jaime Lorente






Full name
Jaime Lorente López


Date of birth
December 12, 1991 (age 34)


Place of birth
Murcia, Spain


Nationality
 Spanish


Occupation
Actor


Alma mater
La Escuela Superior de Arte Dramático de Murcia (The Superior School of Dramatic Art of Murcia)UNIR


Years active
2016–present


Partner(s)
María Pedraza (2018-2020)Marta Goenaga (2021-present)


Role
Denver





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Jaime Lorente López (born December 12, 1991) is a Spanish actor. He portrays Denver on the series Money Heist."
money-heist_paragraph_0000002,603,"Lorente was born and raised in the Spanish city of Murcia located in the south-east of Spain.[1] He trained in acting at La Escuela Superior de Arte Dramático de Murcia (The Superior School of Dramatic Art of Murcia) and has a master's degree in advanced studies from UNIR.[2][3] He has taken contemporary dance classes, but has always liked acting.[4]"
money-heist_paragraph_0000003,603,"Lorente has acted the theatre production Equus, for which he won the Best Actor Award in the first edition of the María Jesús Sirvent Awards. He has also acted in theatre productions such as El Público, La Vengadora de Las Mujeres, El Secreto a Voces and De Fuera Vendrá.[5]"
money-heist_paragraph_0000004,603,"In 2016, Lorente began acting in the Antena 3 series El secreto de Puente Viejo as Elías Mato. In 2017, he portrayed ""Denver"" in the hit TV series, Money Heist, for which he was nominated for the ""Best Supporting Actor on Television"" Award by the Spanish Actors' Union. In 2018, he portrayed ""Nano"" in the Netflix original series Élite.[6] In 2020, Lorente portrayed Rodrigo Díaz de Vivar “El Cid"" in the historical Amazon Prime Video series El Cid. [7]"
money-heist_paragraph_0000005,603,"In addition to acting, Lorente has published a book titled A propósito de tu boca, a collection of poems that he started writing in high school.[8]"
money-heist_paragraph_0000006,603,"From 2018-2020, Lorente dated María Pedraza.[9][10]"
money-heist_paragraph_0000007,603,"On September 3, 2021, the day Volume 1 of Part 5 premiered, Jaime revealed that he was expecting a daughter with a woman from the Money Heist wardrobe department. His daughter is expected to be born in November 2021 and will be named Amaia.[11]"
money-heist_paragraph_0000001,604,"Luka Peroš






Full name
Luka Peroš


Date of birth
October 28, 1976 (age 49)


Place of birth
Zagreb, SR Croatia, SFR Yugoslavia


Nationality
 Croatian


Occupation
Actor


Role
Marseille





First appearance




We're Back





Luka Peroš (born October 29, 1976) is a Croatian actor who portrays Marseille in the series Money Heist."
money-heist_paragraph_0000002,604,"He reprised the role in a promotional short called Criminal Support Group, which crosses Money Heist over with Red Notice and Army of Thieves. The Armyverse wiki covers the short here."
money-heist_paragraph_0000001,605,"Belén Cuesta






Full name
Belén Cuesta Llamas


Date of birth
January 24, 1984 (age 42)


Place of birth
Seville, Spain


Nationality
 Spanish


Occupation
Actress


Role
Manila





First appearance




A Quick Vacation"
money-heist_paragraph_0000002,605,"Belén Cuesta (born January 24, 1984) is a Spanish actress who portrays Manila in the series Money Heist."
money-heist_paragraph_0000001,627,"César Gandía






Biographical Information

Full Name
César Gandia


Gender
Male


Status
Deceased


Cause of Death
Suicide bombing by Tokyo



Relationships

Family
Marisa (wife)Juanito (son)


Romance(s)
Marisa (wife)


Friends
Palermo (temporary ally)Luis TamayoSagastaArantxa ArtecheMateo CanalejasRamiro VázquezSalvador TorrecillaLucas HernandoIsaac CoboMario Urbaneja


Enemies
Berlin (dislike)Tokyo (kidnapping victim, killer)PalermoNairobi (victim)BogotáDenverStockholmRioLisbonManilaHelsinki (attempted killer and attempted victim)The Professor



Professional Information

Occupation
Special Ops AgentAssassinHead of Security at the Bank of Spain


Affiliation
Chief Security Guard at the Bank of Spain Spanish Army



Series Information

Part(s)
3, 4, 5


Portrayed by
José Manuel Poga






First appearance
Latest appearance




48 Meters Underground
Live Many Lives





César Gandía is a character in the Netflix series, Money Heist."
